Gen,NbVert,T_Min,T_Avg,T_Max,V_Min,V_Avg,V_Max,T_mutat,T_eval,T_valid,T_total
19,1102,-43.19,-8.08,2.99,-24.52,-3.47,2.77,1.51,1.00,0.53,52.47
20,1109,-42.02,-8.08,2.79,-13.69,-4.07,2.39,1.30,1.44,0.31,55.52
21,1098,-41.58,-7.71,1.72,-36.60,-1.71,4.79,1.44,1.24,0.28,58.48
22,1091,-34.05,-6.64,1.47,-27.41,-1.02,4.73,1.27,1.24,0.29,61.28
23,1102,-43.39,-6.97,2.30,-22.83,-2.88,2.27,1.59,1.31,0.54,64.72
24,1108,-32.48,-6.62,1.33,-17.17,-2.69,2.22,1.22,2.08,0.35,68.38
25,1110,-36.70,-5.83,2.34,-15.08,-3.46,2.33,1.61,1.64,0.44,72.09
26,1099,-33.69,-4.77,2.22,-23.69,0.63,2.39,1.38,1.73,0.50,75.71
27,1100,-39.37,-5.43,2.51,-17.79,0.06,2.30,1.56,2.10,0.39,79.75
28,1095,-36.35,-3.74,4.76,-45.32,4.70,7.47,1.31,1.73,0.43,83.22
29,1103,-42.21,-4.61,3.57,-16.41,1.42,4.97,1.66,1.92,0.46,87.26
30,1104,-38.04,-2.50,5.03,-32.78,0.40,2.57,1.29,1.89,0.42,90.86
31,1101,-38.75,-4.13,3.37,-31.81,1.09,2.66,1.68,2.22,0.43,95.19
32,1109,-44.39,-0.56,7.41,-20.84,3.45,5.12,1.51,1.70,0.43,98.83
33,1116,-35.98,1.25,7.35,-13.08,5.80,7.33,1.87,2.25,0.48,103.43
34,1103,-43.12,-2.18,5.45,-15.76,1.41,2.59,1.56,2.40,0.46,107.85
35,1110,-38.09,1.79,7.35,-28.90,2.90,4.90,1.65,1.68,0.47,111.65
36,1109,-42.49,-1.79,4.91,-34.46,-0.95,4.58,1.58,2.33,0.39,115.96
37,1106,-44.77,-2.40,5.02,-32.77,-0.52,2.40,1.74,1.60,0.70,120.00
38,1122,-38.22,-1.37,4.77,-28.94,-0.37,2.15,1.19,2.36,0.43,123.98
39,1109,-41.19,0.38,5.97,-30.26,1.09,2.69,1.44,1.86,0.66,127.94
40,1113,-42.35,0.89,6.03,-30.96,0.93,2.68,1.30,2.55,0.57,132.36
41,1121,-35.60,-2.20,4.10,-27.71,-1.07,2.31,1.64,2.69,0.48,137.17
42,1106,-39.58,2.78,7.48,-21.95,1.10,4.77,1.88,2.49,0.46,142.00
43,1120,-40.82,-2.36,4.99,-9.52,1.75,2.70,1.89,2.47,0.48,146.85
44,1114,-41.44,-1.48,5.09,-23.64,6.44,7.39,1.57,2.61,0.76,151.79
45,1110,-36.64,3.29,7.36,-8.20,1.71,2.61,1.66,2.16,0.40,156.00
46,1110,-40.73,-1.46,5.30,-15.75,0.24,2.13,1.44,2.37,0.83,160.64
47,1106,-33.91,0.30,5.84,-24.15,2.02,4.97,1.26,2.57,0.92,165.39
48,1103,-34.94,-2.06,5.01,-9.15,0.42,2.58,1.17,2.53,0.56,169.66
49,1107,-40.98,0.68,5.10,-2.02,2.13,2.81,1.55,2.52,0.50,174.22
50,1121,-34.97,-0.12,5.01,0.24,4.03,4.99,1.45,2.45,0.80,178.92
51,1119,-36.33,0.15,5.17,-5.33,1.36,2.68,1.25,2.56,0.81,183.53
52,1107,-41.41,1.29,5.15,1.28,4.75,5.16,1.25,2.52,0.47,187.77
53,1119,-42.40,-1.41,4.94,-4.07,-0.09,2.53,1.43,2.43,0.94,192.57
54,1116,-41.02,-0.85,4.46,-1.95,0.45,2.54,1.17,2.61,0.71,197.06
55,1115,-43.64,-1.47,3.88,0.04,3.91,4.94,1.29,2.80,0.45,201.60
56,1111,-35.47,0.17,5.00,-3.56,3.83,4.97,1.34,2.43,0.92,206.29
57,1111,-40.88,-1.76,4.45,-1.21,6.78,7.29,1.14,2.67,0.61,210.72
58,1116,-43.25,-1.44,4.09,-0.70,0.57,2.44,1.48,2.74,0.47,215.40
59,1111,-51.13,-0.82,3.82,-0.20,2.38,2.83,1.64,2.86,0.52,220.42
60,1114,-34.36,-1.22,3.65,2.96,4.70,5.12,1.39,2.62,0.79,225.22
61,1122,-38.86,-1.53,3.26,0.90,3.02,4.96,1.14,2.87,0.96,230.19
62,1114,-35.87,-0.19,4.92,-4.23,0.68,2.61,1.21,2.78,0.78,234.96
63,1109,-44.15,1.17,7.47,-5.61,1.06,2.65,1.35,2.69,0.50,239.50
64,1114,-34.95,2.72,7.41,-36.74,6.47,7.34,1.40,2.39,0.77,244.06
65,1106,-41.04,-0.63,5.13,-29.53,1.90,2.80,1.06,2.94,0.80,248.87
66,1108,-40.58,-1.10,5.85,-26.71,1.82,2.63,1.18,2.84,1.00,253.90
67,1113,-43.06,5.31,9.80,-20.63,-2.02,2.16,1.28,2.72,0.98,258.87
68,1106,-40.67,1.84,7.34,-30.69,-0.89,2.18,0.86,2.93,0.61,263.28
69,1104,-40.23,-0.59,6.23,-34.60,4.70,7.12,1.23,2.91,0.55,267.97
70,1107,-40.65,3.55,8.43,-15.46,2.04,2.76,1.49,2.71,0.77,272.95
71,1108,-37.54,1.84,7.33,-2.77,1.78,2.66,0.98,2.84,0.64,277.40
72,1105,-34.35,0.08,6.43,1.88,4.11,4.97,1.23,2.90,0.53,282.05
73,1100,-34.96,2.21,6.58,-13.53,6.91,7.51,1.33,2.56,0.88,286.82
74,1115,-36.44,1.15,6.44,-8.71,1.98,2.73,1.07,2.96,0.58,291.43
75,1115,-42.43,-0.04,5.63,-7.40,4.79,5.21,1.66,3.01,0.55,296.64
76,1114,-39.73,4.17,7.47,-20.22,1.94,2.52,1.57,2.87,0.60,301.68
77,1115,-40.48,4.11,7.40,-33.22,6.88,7.46,1.08,3.05,0.99,306.80
78,1121,-40.14,-1.41,5.70,-34.61,4.58,5.15,1.28,3.52,0.79,312.40
79,1115,-34.24,-2.55,4.50,-20.41,2.29,2.64,1.01,3.83,0.77,318.02
80,1126,-35.78,-1.29,5.11,-35.75,2.10,2.70,0.95,3.37,0.69,323.03
81,1113,-40.31,-0.78,5.83,-36.43,2.30,2.80,1.17,2.92,0.54,327.66
82,1130,-40.13,0.27,5.01,-42.06,2.43,2.87,1.15,3.05,0.67,332.52
83,1115,-42.97,2.38,6.29,4.69,7.06,7.35,1.60,2.99,0.57,337.68
84,1121,-43.71,-0.06,3.88,1.17,2.96,3.09,1.23,3.12,0.74,342.78
85,1118,-36.20,3.09,7.35,1.23,2.53,2.82,1.59,3.48,0.59,348.44
86,1124,-42.40,0.31,4.95,-3.81,2.42,2.69,1.09,2.99,0.78,353.30
87,1134,-35.94,2.07,6.11,-26.30,2.21,2.70,1.46,3.32,0.61,358.70
88,1126,-39.72,4.49,7.50,2.95,4.83,5.03,1.40,2.98,0.57,363.65
89,1123,-34.15,0.86,5.10,-1.46,0.49,0.59,1.14,2.98,0.80,368.58
90,1126,-35.43,2.73,6.26,2.14,4.84,5.14,1.30,3.21,0.45,373.55
91,1131,-39.01,0.58,5.16,-1.45,0.59,0.73,1.61,2.78,0.65,378.60
92,1121,-42.51,0.14,5.11,3.54,4.93,5.03,1.49,2.83,0.72,383.64
93,1119,-44.49,0.39,4.50,5.01,7.31,7.45,1.47,3.36,0.51,388.98
94,1121,-43.03,0.18,4.49,0.53,2.51,2.77,1.43,3.08,0.49,393.97
95,1119,-38.73,4.50,7.50,0.37,0.61,0.67,1.11,2.98,0.67,398.72
96,1122,-42.94,1.85,6.26,4.69,4.86,4.93,1.50,3.17,0.59,403.98
97,1117,-36.33,-0.83,4.39,1.42,4.93,5.05,1.15,3.32,0.92,409.37
98,1122,-38.87,0.53,5.06,3.66,4.79,4.94,0.75,3.11,0.51,413.74
99,1119,-36.33,2.81,7.32,2.06,2.57,2.72,1.70,3.53,0.51,419.48
100,1128,-42.40,0.02,5.23,4.86,5.04,5.06,1.05,3.16,0.79,424.47
101,1130,-43.37,4.10,7.26,-0.70,2.57,2.79,1.08,3.24,0.83,429.62
102,1133,-42.49,2.01,6.14,-0.17,4.96,5.11,1.13,3.13,0.47,434.34
103,1128,-31.72,-1.05,4.94,-0.07,4.89,5.06,1.01,3.45,0.77,439.57
104,1121,-39.71,0.10,5.15,3.31,6.83,7.38,1.07,3.09,0.89,444.63
105,1126,-36.12,0.66,5.13,-11.48,2.05,2.69,1.21,3.26,0.46,449.56
106,1138,-43.66,0.14,9.53,-9.10,2.06,2.79,1.44,3.36,0.63,455.00
107,1129,-42.26,-0.22,5.15,0.30,4.68,5.17,1.30,2.95,1.05,460.30
108,1128,-42.35,-0.32,5.82,-1.56,4.75,7.21,1.20,3.13,0.58,465.20
109,1133,-35.20,-0.21,5.41,2.52,6.48,7.45,1.39,3.85,0.57,471.02
110,1119,-40.00,-1.03,4.57,-0.29,2.34,2.87,1.15,3.62,0.64,476.43
111,1124,-35.77,-1.54,3.74,0.34,2.01,2.80,1.39,3.82,0.55,482.20
112,1121,-39.23,-1.08,3.67,-42.55,4.52,7.33,1.37,3.62,0.51,487.69
113,1118,-41.34,-0.04,4.92,-2.57,1.86,2.72,1.28,4.41,0.58,493.97
114,1124,-39.32,2.37,7.27,-39.80,4.28,5.09,1.62,3.33,0.59,499.51
115,1134,-37.47,-0.34,4.79,-36.94,2.14,2.84,1.20,3.78,0.57,505.05
116,1122,-42.85,-1.10,4.59,-29.03,2.23,2.73,1.24,3.58,0.91,510.78
117,1122,-35.14,-1.25,3.82,-33.23,2.16,2.82,1.06,4.02,0.65,516.51
118,1118,-43.72,2.43,5.17,-17.21,4.56,5.11,1.07,3.56,0.97,522.10
119,1127,-42.43,2.20,5.16,-9.44,-0.45,2.71,1.39,3.56,0.95,528.00
120,1132,-34.97,0.74,4.34,-21.26,7.02,7.34,1.28,3.21,0.56,533.06
121,1126,-43.81,4.27,7.44,-28.36,3.33,5.06,1.73,2.97,0.71,538.47
122,1118,-35.69,1.59,6.25,2.95,7.18,7.50,1.24,3.72,0.97,544.41
123,1120,-43.39,0.52,5.12,1.03,4.28,5.10,1.10,3.55,1.15,550.20
124,1116,-44.77,4.88,7.51,-1.61,2.62,2.84,0.99,3.38,0.67,555.24
125,1130,-42.27,0.48,5.19,-2.12,2.46,2.66,1.67,3.75,0.76,561.42
126,1140,-41.47,2.88,6.31,-35.14,6.96,7.35,1.67,3.60,0.70,567.39
127,1131,-34.58,0.35,5.12,-28.91,4.50,4.95,1.75,3.71,0.66,573.51
128,1131,-27.99,0.97,5.20,-37.66,2.47,2.82,1.71,3.96,0.60,579.78
129,1127,-23.86,1.13,5.04,-38.68,7.13,7.51,1.71,3.84,0.60,585.93
130,1125,-33.32,1.04,4.40,-35.17,4.74,5.19,1.73,3.72,0.62,592.01
131,1127,-44.48,0.49,4.87,-43.30,4.71,5.14,1.83,4.01,0.64,598.49
132,1126,-38.07,3.11,5.17,-23.15,2.15,2.57,1.70,3.60,0.68,604.46
133,1135,-34.63,5.17,7.48,2.26,4.90,5.18,1.66,3.77,0.59,610.50
134,1141,-39.88,2.47,6.30,-3.15,4.96,5.12,1.52,3.60,0.67,616.29
135,1134,-39.22,0.75,5.10,-16.21,2.17,2.70,1.13,3.88,0.80,622.10
136,1133,-32.56,0.84,5.15,-10.94,2.14,2.76,1.34,4.35,0.60,628.40
137,1122,-42.24,2.49,6.29,-23.80,2.43,2.81,1.67,3.53,0.61,634.21
138,1124,-43.91,0.10,5.10,-37.09,1.96,2.78,1.62,3.88,0.62,640.33
139,1125,-33.95,4.94,9.75,-2.62,3.49,5.04,1.50,3.44,0.74,646.01
140,1128,-44.65,0.17,6.27,1.35,4.25,5.07,1.52,2.99,0.68,651.20
141,1131,-44.41,2.41,7.40,-28.73,1.47,2.76,1.66,3.12,0.60,656.59
142,1126,-32.23,1.98,6.59,-34.98,3.13,5.12,1.56,3.40,0.78,662.32
143,1124,-33.16,1.59,5.96,-34.76,2.50,2.89,1.25,3.48,1.10,668.16
144,1127,-41.28,2.85,6.64,-35.50,4.80,5.20,1.34,3.42,0.68,673.59
145,1125,-38.53,2.96,6.42,-40.32,4.73,5.15,1.54,3.04,0.50,678.67
146,1129,-33.44,5.05,7.33,-28.28,4.50,5.15,1.24,3.42,1.13,684.46
147,1132,-44.97,0.31,5.49,-33.61,2.29,2.84,1.32,3.77,1.07,690.62
148,1129,-34.55,2.94,6.23,-33.52,4.50,5.13,1.27,3.57,0.76,696.22
149,1124,-38.63,0.43,5.05,-23.77,2.24,2.71,1.62,3.55,0.57,701.97
150,1124,-43.07,2.80,7.49,-22.36,1.55,2.75,1.79,3.54,0.56,707.85
151,1126,-39.06,0.10,5.14,-35.66,2.00,2.82,1.52,2.99,0.99,713.38
152,1127,-43.71,2.47,6.28,-38.32,4.41,5.14,1.31,3.47,1.01,719.16
153,1130,-44.65,4.79,7.51,-26.43,1.71,2.70,1.52,3.21,1.01,724.90
154,1132,-42.83,2.67,6.32,-20.07,3.71,5.08,1.14,3.13,0.67,729.84
155,1130,-40.66,2.62,6.34,-43.20,8.55,9.74,1.77,3.23,0.60,735.44
156,1128,-45.09,0.50,5.42,-34.85,7.09,7.47,1.46,3.54,0.52,740.96
157,1131,-43.54,0.53,5.16,-29.09,2.49,5.03,1.61,3.26,0.90,746.74
158,1127,-35.55,-0.48,5.06,-31.97,2.11,2.83,1.51,3.51,0.90,752.67
159,1130,-36.85,-0.63,5.01,-35.29,2.22,2.79,1.39,3.49,0.49,758.03
160,1128,-44.65,2.10,5.11,-41.44,2.29,2.76,2.25,3.10,0.53,763.91
161,1132,-27.69,0.60,4.55,-29.94,2.28,2.79,1.47,3.68,1.01,770.07
162,1135,-45.55,4.68,7.49,-30.03,2.26,2.87,1.57,3.36,1.24,776.24
163,1125,-40.95,3.35,6.33,-41.70,4.96,7.41,1.16,3.54,0.68,781.62
164,1129,-42.15,3.29,7.49,-41.21,4.76,5.19,1.77,3.61,0.59,787.58
165,1115,-42.51,0.76,5.11,-33.99,2.27,2.78,1.42,3.84,0.93,793.78
166,1124,-42.27,1.25,5.86,-34.15,4.77,5.20,1.41,4.22,0.87,800.28
167,1124,-44.96,0.29,5.10,-26.97,2.06,2.80,1.13,3.75,0.70,805.86
168,1135,-41.81,4.71,7.54,-26.90,2.16,2.79,1.86,3.57,0.54,811.83
169,1121,-40.18,1.09,5.22,-28.63,9.09,9.70,2.25,3.82,0.63,818.54
170,1120,-44.23,0.39,5.16,-36.83,4.73,5.18,1.67,3.28,0.97,824.46
171,1124,-43.04,1.61,5.15,1.36,5.07,5.15,1.62,3.71,1.14,830.93
172,1121,-45.84,6.77,9.77,-7.18,2.40,2.82,1.37,3.58,0.77,836.64
173,1115,-32.73,0.45,6.24,-1.47,4.40,5.06,1.52,3.87,0.52,842.55
174,1125,-40.23,2.25,7.46,5.85,7.38,7.44,1.91,3.56,0.59,848.61
175,1128,-29.58,3.36,7.42,-1.39,2.50,2.77,1.50,3.73,1.08,854.91
176,1130,-40.94,1.05,5.89,-6.05,1.84,2.67,1.83,3.82,1.06,861.62
177,1127,-40.75,1.21,6.18,-3.58,2.41,2.79,1.72,3.82,1.14,868.29
178,1128,-41.19,5.13,7.43,4.97,7.35,7.48,1.20,3.72,1.12,874.33
179,1124,-42.36,3.14,6.82,2.46,2.73,2.86,1.57,3.93,1.05,880.88
180,1120,-43.42,1.17,5.12,4.78,5.08,5.16,1.44,3.86,1.09,887.28
181,1128,-40.66,0.72,5.98,4.91,5.18,5.23,1.43,3.93,1.11,893.74
182,1122,-44.29,4.73,7.42,0.74,2.50,2.81,1.19,3.64,0.73,899.30
183,1134,-38.39,2.83,6.62,0.92,4.91,5.04,1.54,3.21,0.63,904.68
184,1130,-43.67,4.97,7.48,0.68,2.59,2.81,1.58,3.17,0.84,910.28
185,1121,-43.41,2.96,6.32,0.46,2.58,2.78,1.83,3.49,0.61,916.21
186,1132,-41.22,0.97,5.28,0.59,2.55,2.81,1.69,3.20,0.72,921.82
187,1127,-44.51,0.64,5.14,2.56,2.79,2.86,1.80,3.14,0.54,927.31
188,1132,-41.66,1.03,5.15,3.55,5.12,5.16,1.83,2.98,0.69,932.81
189,1126,-41.95,2.81,5.88,2.74,4.73,5.09,1.75,2.99,0.58,938.14
190,1135,-41.16,2.91,5.84,-0.25,2.56,2.68,1.58,3.54,0.81,944.05
191,1128,-43.39,0.83,5.07,4.85,5.12,5.18,1.54,3.43,0.77,949.80
192,1125,-40.85,2.61,5.69,4.59,5.00,5.12,1.72,3.27,0.55,955.35
193,1130,-40.06,-0.88,5.03,4.74,7.37,7.49,1.50,4.01,0.80,961.66
194,1125,-36.77,0.38,4.61,2.58,4.65,5.14,1.81,3.37,0.73,967.57
195,1122,-44.47,4.58,7.47,-19.05,2.42,2.71,1.50,3.32,0.76,973.15
196,1128,-44.47,4.63,7.49,-31.75,2.20,2.81,1.05,3.43,0.55,978.19
197,1128,-40.72,2.37,6.28,-26.16,2.40,2.81,1.53,3.89,0.66,984.27
198,1134,-37.84,1.06,5.39,-33.76,3.15,5.21,1.58,3.70,0.58,990.14
199,1134,-43.64,1.08,5.83,-22.62,2.37,2.70,1.37,3.56,0.59,995.66
200,1136,-42.27,1.13,5.13,-41.86,2.40,2.80,1.88,3.34,0.71,1001.59
201,1146,-39.60,4.82,7.45,-32.74,2.50,2.90,1.65,3.28,0.85,1007.37
202,1135,-45.89,5.10,7.46,-6.99,2.41,2.83,1.35,3.39,0.56,1012.67
203,1133,-44.37,2.82,7.45,0.44,2.42,2.65,1.29,3.86,0.88,1018.69
204,1136,-40.50,1.03,5.87,2.66,5.09,7.33,1.65,3.94,0.77,1025.05
205,1127,-45.22,1.03,5.92,-1.80,2.53,2.75,1.17,3.97,0.77,1030.97
206,1133,-40.46,0.25,5.12,0.29,2.68,2.82,1.46,4.09,0.68,1037.19
207,1127,-37.34,0.53,5.01,2.44,2.77,2.85,1.27,3.79,0.63,1042.88
208,1134,-39.56,0.58,4.31,0.49,2.74,2.86,1.65,3.76,0.74,1049.03
209,1131,-44.22,4.81,7.44,1.23,2.71,2.86,1.58,3.32,0.83,1054.77
210,1130,-30.49,3.17,6.27,2.22,2.58,2.81,1.27,3.86,0.56,1060.45
211,1131,-40.21,3.34,6.32,6.15,7.29,7.38,1.72,3.55,0.69,1066.41
212,1140,-39.35,3.31,6.32,-11.53,4.90,5.16,1.43,3.64,0.79,1072.27
213,1140,-30.33,1.06,5.11,-4.06,4.86,5.07,1.44,3.96,0.63,1078.30
214,1142,-40.46,3.19,5.72,0.70,9.60,9.71,1.78,3.52,0.80,1084.41
215,1139,-42.66,2.80,7.35,-1.16,4.90,5.20,1.52,3.86,0.61,1090.39
216,1140,-42.40,2.80,6.22,-43.26,4.77,5.17,1.48,3.53,0.91,1096.31
217,1146,-39.47,3.01,6.09,-29.88,4.78,5.14,1.58,3.79,0.73,1102.40
218,1147,-42.99,2.38,5.61,-34.28,2.31,2.83,1.55,3.91,0.65,1108.51
219,1145,-38.41,2.80,5.74,-32.82,2.50,2.81,1.71,3.43,0.81,1114.46
220,1141,-41.96,0.95,5.10,-17.06,2.53,2.83,1.59,3.89,0.74,1120.68
221,1146,-44.12,0.57,5.08,-36.19,4.87,5.19,1.34,3.53,0.91,1126.46
222,1147,-41.95,1.10,4.79,-32.88,3.07,5.06,1.54,3.82,0.87,1132.69
223,1148,-36.87,1.05,4.85,-25.28,2.06,2.66,1.04,4.10,0.66,1138.48
224,1144,-39.53,4.24,9.59,-31.67,2.32,2.88,1.61,3.81,0.76,1144.66
225,1146,-42.77,4.85,8.41,-26.84,4.23,5.09,1.62,3.52,0.87,1150.67
226,1144,-39.07,4.63,8.02,-35.09,4.64,5.09,1.42,4.02,0.95,1157.06
227,1141,-37.33,2.88,7.25,-35.87,7.15,9.79,1.37,3.85,0.60,1162.88
228,1136,-30.98,1.12,6.35,-19.72,2.19,2.63,1.58,3.90,0.91,1169.27
229,1139,-39.21,2.72,6.64,-18.17,2.30,2.62,1.15,4.03,0.65,1175.11
230,1134,-34.23,1.41,6.18,4.77,5.02,5.13,1.43,3.74,0.75,1181.03
231,1140,-37.65,1.05,5.80,3.46,4.92,5.05,1.56,3.82,0.93,1187.33
232,1143,-44.63,2.77,6.16,-2.66,5.07,5.18,1.58,3.85,0.57,1193.34
233,1131,-35.67,5.45,7.46,-40.05,4.77,5.16,1.34,3.56,0.87,1199.11
234,1134,-41.22,3.49,6.28,-34.64,4.73,5.07,1.30,4.14,0.75,1205.30
235,1139,-46.01,5.28,7.44,-38.78,4.48,5.10,1.19,3.59,0.89,1210.97
236,1138,-30.81,3.20,6.64,-26.75,2.29,2.67,1.22,4.47,0.67,1217.33
237,1138,-38.66,2.98,6.68,-28.62,2.47,2.77,1.43,3.78,0.84,1223.38
238,1145,-41.81,0.85,5.83,0.53,2.64,2.77,1.25,4.52,0.73,1229.88
239,1135,-36.98,3.16,6.30,0.55,2.61,2.79,1.58,3.86,0.81,1236.14
240,1144,-42.04,4.78,7.49,0.76,5.08,5.21,1.78,3.61,0.79,1242.33
241,1148,-42.69,0.79,5.10,1.31,4.94,5.21,1.21,4.35,0.55,1248.44
242,1150,-33.42,5.23,7.44,-2.06,2.60,5.14,1.83,3.92,0.84,1255.04
243,1145,-42.35,2.94,6.64,0.77,2.58,2.76,1.97,3.69,0.83,1261.54
244,1148,-42.53,2.85,6.61,3.61,9.68,9.82,1.47,3.99,0.64,1267.64
245,1147,-36.28,1.14,5.59,0.61,4.71,5.01,1.76,3.96,0.77,1274.12
246,1135,-41.03,1.44,5.67,2.38,2.81,2.86,1.48,3.91,0.77,1280.28
247,1147,-35.08,2.82,5.94,-1.73,2.71,2.81,1.82,3.91,0.72,1286.72
248,1141,-42.04,2.97,6.18,7.42,9.73,9.80,1.55,3.78,0.78,1292.84
249,1145,-29.47,0.69,5.36,3.30,5.06,5.12,1.75,4.02,0.64,1299.24
